Data;Pivô;Causa;Tipo;Horas
"2024-04-15";"24";"Demanda de Energia / Operacional";"Operacional";"8.8333"
"2024-04-15";"15";"Demanda de Energia / Operacional";"Operacional";"7.4167"
"2024-04-15";"16";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-04-15";"48";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-04-16";"15";"Demanda de Energia / Operacional";"Operacional";"23.9833"
"2024-04-16";"16";"Demanda de Energia / Operacional";"Operacional";"23.9833"
"2024-04-16";"18";"Demanda de Energia / Operacional";"Operacional";"7.5"
"2024-04-16";"5";"Demanda de Energia / Operacional";"Operacional";"6"
"2024-04-16";"37";"Demanda de Energia / Operacional";"Operacional";"3.8333"
"2024-04-16";"101";"Demanda de Energia / Operacional";"Operacional";"10.7833"
"2024-04-16";"55";"Demanda de Energia / Operacional";"Operacional";"8.8167"
"2024-04-16";"74";"Demanda de Energia / Operacional";"Operacional";"7.0167"
"2024-04-16";"19";"Demanda de Energia / Operacional";"Operacional";"13.1167"
"2024-04-16";"122";"Demanda de Energia / Operacional";"Operacional";"1.5333"
"2024-04-16";"2";"Demanda de Energia / Operacional";"Operacional";"6.9667"
"2024-04-16";"41";"Demanda de Energia / Operacional";"Operacional";"1.75"
"2024-04-16";"4";"Demanda de Energia / Operacional";"Operacional";"10.7333"
"2024-04-16";"107";"Demanda de Energia / Operacional";"Operacional";"6.8667"
"2024-04-16";"17";"Demanda de Energia / Operacional";"Operacional";"1.25"
"2024-04-16";"127";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-04-16";"23";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-04-16";"28";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-04-16";"18";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-04-16";"48";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-04-17";"19";"Demanda de Energia / Operacional";"Operacional";"4.3667"
"2024-04-17";"23";"Demanda de Energia / Operacional";"Operacional";"10.0833"
"2024-04-17";"28";"Demanda de Energia / Operacional";"Operacional";"14.45"
"2024-04-17";"48";"Demanda de Energia / Operacional";"Operacional";"0"
"2024-04-17";"127";"Demanda de Energia / Operacional";"Operacional";"14.5667"
"2024-04-17";"18";"Demanda de Energia / Operacional";"Operacional";"18"
"2024-04-17";"120";"Demanda de Energia / Operacional";"Operacional";"0.45"
"2024-04-17";"38";"Demanda de Energia / Operacional";"Operacional";"5.0667"
"2024-04-17";"114";"Demanda de Energia / Operacional";"Operacional";"1.8167"
"2024-04-17";"27";"Demanda de Energia / Operacional";"Operacional";"5"
"2024-04-17";"43";"Demanda de Energia / Operacional";"Operacional";"5.7333"
"2024-04-18";"30";"Demanda de Energia / Operacional";"Operacional";"9.0667"
"2024-04-18";"38";"Demanda de Energia / Operacional";"Operacional";"6.7833"
"2024-04-18";"43";"Demanda de Energia / Operacional";"Operacional";"4.8"
"2024-04-18";"26";"Demanda de Energia / Operacional";"Operacional";"5.75"
"2024-04-18";"19";"Demanda de Energia / Operacional";"Operacional";"6.0833"
"2024-04-18";"27";"Demanda de Energia / Operacional";"Operacional";"4.6"
"2024-04-18";"33";"Demanda de Energia / Operacional";"Operacional";"7.85"
"2024-04-18";"105";"Demanda de Energia / Operacional";"Operacional";"3.05"
"2024-04-18";"106";"Demanda de Energia / Operacional";"Operacional";"4.2667"
"2024-04-18";"5";"Demanda de Energia / Operacional";"Operacional";"0.6833"
"2024-04-18";"8";"Demanda de Energia / Operacional";"Operacional";"0.5"
"2024-04-18";"46";"Demanda de Energia / Operacional";"Operacional";"0.95"
"2024-04-18";"61";"Demanda de Energia / Operacional";"Operacional";"0.8167"
"2024-04-18";"73";"Demanda de Energia / Operacional";"Operacional";"0.8167"
"2024-04-18";"58";"Demanda de Energia / Operacional";"Operacional";"0.8167"
"2024-04-18";"56";"Demanda de Energia / Operacional";"Operacional";"0.8167"
"2024-04-18";"60";"Demanda de Energia / Operacional";"Operacional";"0.8167"
"2024-04-18";"61";"Demanda de Energia / Operacional";"Operacional";"0.8167"
"2024-04-18";"62";"Demanda de Energia / Operacional";"Operacional";"0.8167"
"2024-04-18";"70";"Demanda de Energia / Operacional";"Operacional";"0.8167"
"2024-04-18";"71";"Demanda de Energia / Operacional";"Operacional";"0.8167"
"2024-04-18";"107";"Demanda de Energia / Operacional";"Operacional";"3.9667"
"2024-04-19";"49";"Demanda de Energia / Operacional";"Operacional";"2.3333"
"2024-04-19";"50";"Demanda de Energia / Operacional";"Operacional";"9.5"
"2024-04-19";"44";"Demanda de Energia / Operacional";"Operacional";"8.9667"
"2024-04-19";"16";"Demanda de Energia / Operacional";"Operacional";"7.4"
"2024-04-19";"38";"Demanda de Energia / Operacional";"Operacional";"10.1"
"2024-04-19";"15";"Demanda de Energia / Operacional";"Operacional";"3.5333"
"2024-04-19";"59";"Demanda de Energia / Operacional";"Operacional";"5.2167"
"2024-04-19";"31";"Demanda de Energia / Operacional";"Operacional";"13.6833"
"2024-04-19";"47";"Demanda de Energia / Operacional";"Operacional";"4.55"
"2024-04-19";"49";"Demanda de Energia / Operacional";"Operacional";"4.4333"
"2024-04-19";"30";"Demanda de Energia / Operacional";"Operacional";"13.85"
"2024-04-19";"49";"Demanda de Energia / Operacional";"Operacional";"4.4333"
"2024-04-22";"17";"Demanda de Energia / Operacional";"Operacional";"0.6667"
"2024-04-22";"19";"Demanda de Energia / Operacional";"Operacional";"0.2"
"2024-04-22";"38";"Demanda de Energia / Operacional";"Operacional";"1.3167"
"2024-04-22";"17";"Demanda de Energia / Operacional";"Operacional";"5.9833"
"2024-04-23";"17";"Demanda de Energia / Operacional";"Operacional";"7"
"2024-04-22";"33";"Demanda de Energia / Operacional";"Operacional";"15.4833"
"2024-04-22";"32";"Demanda de Energia / Operacional";"Operacional";"15.4667"
"2024-04-23";"1";"Demanda de Energia / Operacional";"Operacional";"1.45"
"2024-04-23";"38";"Demanda de Energia / Operacional";"Operacional";"0.5"
"2024-04-23";"1";"Demanda de Energia / Operacional";"Operacional";"5.2833"
"2024-04-23";"39";"Demanda de Energia / Operacional";"Operacional";"1.9833"
"2024-04-24";"39";"Demanda de Energia / Operacional";"Operacional";"10.0333"
"2024-04-24";"112";"Demanda de Energia / Operacional";"Operacional";"2.5"
"2024-04-24";"113";"Demanda de Energia / Operacional";"Operacional";"2.5"
"2024-04-24";"113";"Demanda de Energia / Operacional";"Operacional";"0.7667"
"2024-04-25";"114";"Demanda de Energia / Operacional";"Operacional";"2.5"
"2024-04-25";"115";"Demanda de Energia / Operacional";"Operacional";"2.5"
"2024-04-25";"116";"Demanda de Energia / Operacional";"Operacional";"3.1333"
"2024-04-25";"49";"Demanda de Energia / Operacional";"Operacional";"9.4"
"2024-04-25";"25";"Demanda de Energia / Operacional";"Operacional";"4.4333"
"2024-04-25";"5";"Demanda de Energia / Operacional";"Operacional";"7.6"
"2024-04-25";"38";"Demanda de Energia / Operacional";"Operacional";"0.3833"
"2024-04-25";"114";"Demanda de Energia / Operacional";"Operacional";"0.4833"
"2024-04-25";"115";"Demanda de Energia / Operacional";"Operacional";"0.3333"
"2024-04-26";"118";"Demanda de Energia / Operacional";"Operacional";"1.1667"
"2024-04-26";"38";"Demanda de Energia / Operacional";"Operacional";"0.6667"
"2024-04-26";"3";"Demanda de Energia / Operacional";"Operacional";"0.5333"
"2024-04-26";"35";"Demanda de Energia / Operacional";"Operacional";"1.2167"
"2024-04-26";"3";"Demanda de Energia / Operacional";"Operacional";"0.3333"
"2024-04-26";"33";"Demanda de Energia / Operacional";"Operacional";"1.9167"
"2024-04-26";"125";"Demanda de Energia / Operacional";"Operacional";"5.3833"
"2024-04-26";"33";"Demanda de Energia / Operacional";"Operacional";"4.95"
"2024-04-26";"30";"Demanda de Energia / Operacional";"Operacional";"6.9833"
"2024-04-27";"30";"Demanda de Energia / Operacional";"Operacional";"3.9333"
"2024-04-27";"18";"Demanda de Energia / Operacional";"Operacional";"1.4167"
"2024-04-28";"44";"Demanda de Energia / Operacional";"Operacional";"7.2167"
"2024-04-28";"38";"Demanda de Energia / Operacional";"Operacional";"3.9833"
"2024-04-29";"44";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-04-29";"36";"Demanda de Energia / Operacional";"Operacional";"6.35"
"2024-04-29";"32";"Demanda de Energia / Operacional";"Operacional";"1"
"2024-04-29";"38";"Demanda de Energia / Operacional";"Operacional";"4.6667"
"2024-04-29";"19";"Demanda de Energia / Operacional";"Operacional";"2.7167"
"2024-04-29";"27";"Demanda de Energia / Operacional";"Operacional";"3.2"
"2024-04-29";"35";"Demanda de Energia / Operacional";"Operacional";"6.3333"
"2024-04-30";"47";"Demanda de Energia / Operacional";"Operacional";"12.3667"
"2024-04-30";"45";"Demanda de Energia / Operacional";"Operacional";"2.6667"
"2024-04-30";"35";"Demanda de Energia / Operacional";"Operacional";"2.35"
"2024-04-30";"45";"Demanda de Energia / Operacional";"Operacional";"2.15"
"2024-04-30";"6";"Demanda de Energia / Operacional";"Operacional";"2.6667"
"2024-05-01";"118";"Demanda de Energia / Operacional";"Operacional";"3.4833"
"2024-05-01";"37";"Demanda de Energia / Operacional";"Operacional";"4.5333"
"2024-05-01";"6";"Demanda de Energia / Operacional";"Operacional";"0.6"
"2024-05-01";"118";"Demanda de Energia / Operacional";"Operacional";"1.5833"
"2024-05-01";"39";"Demanda de Energia / Operacional";"Operacional";"4.15"
"2024-05-01";"47";"Demanda de Energia / Operacional";"Operacional";"4.3333"
"2024-05-01";"6";"Demanda de Energia / Operacional";"Operacional";"4.6667"
"2024-05-01";"123";"Demanda de Energia / Operacional";"Operacional";"1.6"
"2024-05-02";"27";"Demanda de Energia / Operacional";"Operacional";"1.8333"
"2024-05-02";"74";"Demanda de Energia / Operacional";"Operacional";"2.7167"
"2024-05-02";"123";"Demanda de Energia / Operacional";"Operacional";"7.0667"
"2024-05-02";"44";"Demanda de Energia / Operacional";"Operacional";"5.6167"
"2024-05-02";"44";"Demanda de Energia / Operacional";"Operacional";"0.6"
"2024-05-02";"21";"Demanda de Energia / Operacional";"Operacional";"5.5833"
"2024-05-02";"128";"Demanda de Energia / Operacional";"Operacional";"5.9"
"2024-05-02";"44";"Demanda de Energia / Operacional";"Operacional";"0.6333"
"2024-05-02";"128";"Demanda de Energia / Operacional";"Operacional";"2.8333"
"2024-05-02";"25";"Demanda de Energia / Operacional";"Operacional";"4.2167"
"2024-05-03";"114";"Demanda de Energia / Operacional";"Operacional";"2.1333"
"2024-05-03";"74";"Demanda de Energia / Operacional";"Operacional";"4.45"
"2024-05-03";"20";"Demanda de Energia / Operacional";"Operacional";"2.2333"
"2024-05-03";"74";"Demanda de Energia / Operacional";"Operacional";"6.0833"
"2024-05-03";"38";"Demanda de Energia / Operacional";"Operacional";"0.4333"
"2024-05-03";"20";"Demanda de Energia / Operacional";"Operacional";"1.4333"
"2024-05-03";"27";"Demanda de Energia / Operacional";"Operacional";"0.15"
"2024-05-03";"128";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-05-03";"38";"Demanda de Energia / Operacional";"Operacional";"3.7833"
"2024-05-03";"20";"Demanda de Energia / Operacional";"Operacional";"2.9667"
"2024-05-06";"36";"Demanda de Energia / Operacional";"Operacional";"2.1"
"2024-05-06";"123";"Demanda de Energia / Operacional";"Operacional";"2.3333"
"2024-05-06";"70";"Demanda de Energia / Operacional";"Operacional";"7.3667"
"2024-05-06";"37";"Demanda de Energia / Operacional";"Operacional";"0.7333"
"2024-05-07";"37";"Demanda de Energia / Operacional";"Operacional";"6.0167"
"2024-05-07";"18";"Demanda de Energia / Operacional";"Operacional";"5.2833"
"2024-05-07";"35";"Demanda de Energia / Operacional";"Operacional";"5.8167"
"2024-05-07";"36";"Demanda de Energia / Operacional";"Operacional";"6.4833"
"2024-05-07";"125";"Demanda de Energia / Operacional";"Operacional";"2.2"
"2024-05-07";"25";"Demanda de Energia / Operacional";"Operacional";"9"
"2024-05-07";"122";"Demanda de Energia / Operacional";"Operacional";"0.8667"
"2024-05-07";"125";"Demanda de Energia / Operacional";"Operacional";"0.7833"
"2024-05-07";"114";"Demanda de Energia / Operacional";"Operacional";"0.9333"
"2024-05-08";"125";"Demanda de Energia / Operacional";"Operacional";"1.7833"
"2024-05-08";"18";"Demanda de Energia / Operacional";"Operacional";"4.6667"
"2024-05-08";"20";"Demanda de Energia / Operacional";"Operacional";"5.4167"
"2024-05-08";"22";"Demanda de Energia / Operacional";"Operacional";"10.3667"
"2024-05-08";"113";"Demanda de Energia / Operacional";"Operacional";"10.8"
"2024-05-08";"28";"Demanda de Energia / Operacional";"Operacional";"5.9167"
"2024-05-08";"124";"Demanda de Energia / Operacional";"Operacional";"7.95"
"2024-05-08";"35";"Demanda de Energia / Operacional";"Operacional";"4.15"
"2024-05-08";"59";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-05-09";"18";"Demanda de Energia / Operacional";"Operacional";"1.7333"
"2024-05-09";"27";"Demanda de Energia / Operacional";"Operacional";"1.2"
"2024-05-09";"28";"Demanda de Energia / Operacional";"Operacional";"4.6833"
"2024-05-09";"59";"Demanda de Energia / Operacional";"Operacional";"8.5167"
"2024-05-09";"74";"Demanda de Energia / Operacional";"Operacional";"1.05"
"2024-05-09";"59";"Demanda de Energia / Operacional";"Operacional";"4.05"
"2024-05-09";"26";"Demanda de Energia / Operacional";"Operacional";"0.8"
"2024-05-09";"74";"Demanda de Energia / Operacional";"Operacional";"0.9167"
"2024-05-09";"19";"Demanda de Energia / Operacional";"Operacional";"0.3"
"2024-05-09";"120";"Demanda de Energia / Operacional";"Operacional";"0.3833"
"2024-05-09";"116";"Demanda de Energia / Operacional";"Operacional";"2.9833"
"2024-05-10";"116";"Demanda de Energia / Operacional";"Operacional";"18"
"2024-05-10";"48";"Demanda de Energia / Operacional";"Operacional";"7.8"
"2024-05-10";"74";"Demanda de Energia / Operacional";"Operacional";"4.45"
"2024-05-10";"125";"Demanda de Energia / Operacional";"Operacional";"3.45"
"2024-05-10";"102";"Demanda de Energia / Operacional";"Operacional";"7.2833"
"2024-05-10";"27";"Demanda de Energia / Operacional";"Operacional";"0.5167"
"2024-05-10";"35";"Demanda de Energia / Operacional";"Operacional";"2.7333"
"2024-05-10";"12";"Demanda de Energia / Operacional";"Operacional";"1.4"
"2024-05-10";"23";"Demanda de Energia / Operacional";"Operacional";"2.7"
"2024-05-11";"23";"Demanda de Energia / Operacional";"Operacional";"3"
"2024-05-11";"35";"Demanda de Energia / Operacional";"Operacional";"7.8833"
"2024-05-12";"22";"Demanda de Energia / Operacional";"Operacional";"7.0667"
"2024-05-12";"16";"Demanda de Energia / Operacional";"Operacional";"10.9667"
"2024-05-12";"125";"Demanda de Energia / Operacional";"Operacional";"5.55"
"2024-05-12";"18";"Demanda de Energia / Operacional";"Operacional";"1.75"
"2024-05-13";"18";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-05-13";"21";"Demanda de Energia / Operacional";"Operacional";"1.15"
"2024-05-13";"23";"Demanda de Energia / Operacional";"Operacional";"11.25"
"2024-05-13";"24";"Demanda de Energia / Operacional";"Operacional";"0.75"
"2024-05-13";"27";"Demanda de Energia / Operacional";"Operacional";"2.1333"
"2024-05-13";"24";"Demanda de Energia / Operacional";"Operacional";"6.1833"
"2024-05-13";"125";"Demanda de Energia / Operacional";"Operacional";"2.9667"
"2024-05-13";"115";"Demanda de Energia / Operacional";"Operacional";"1.4"
"2024-05-13";"60";"Demanda de Energia / Operacional";"Operacional";"4.15"
"2024-05-13";"12";"Demanda de Energia / Operacional";"Operacional";"0.6"
"2024-05-13";"35";"Demanda de Energia / Operacional";"Operacional";"5.7333"
"2024-05-13";"128";"Demanda de Energia / Operacional";"Operacional";"6.4667"
"2024-05-13";"123";"Demanda de Energia / Operacional";"Operacional";"14.5"
"2024-05-13";"48";"Demanda de Energia / Operacional";"Operacional";"1.0333"
"2024-05-13";"74";"Demanda de Energia / Operacional";"Operacional";"3.7333"
"2024-05-13";"56";"Demanda de Energia / Operacional";"Operacional";"1.7167"
"2024-05-13";"29";"Demanda de Energia / Operacional";"Operacional";"6.8167"
"2024-05-14";"16";"Demanda de Energia / Operacional";"Operacional";"1.6"
"2024-05-14";"18";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-05-14";"23";"Demanda de Energia / Operacional";"Operacional";"10.9667"
"2024-05-14";"49";"Demanda de Energia / Operacional";"Operacional";"8.0167"
"2024-05-14";"19";"Demanda de Energia / Operacional";"Operacional";"1.6"
"2024-05-14";"133";"Demanda de Energia / Operacional";"Operacional";"11"
"2024-05-14";"36";"Demanda de Energia / Operacional";"Operacional";"3.7333"
"2024-05-14";"25";"Demanda de Energia / Operacional";"Operacional";"8.7"
"2024-05-14";"43";"Demanda de Energia / Operacional";"Operacional";"3.5"
"2024-05-15";"35";"Demanda de Energia / Operacional";"Operacional";"3.3"
"2024-05-15";"122";"Demanda de Energia / Operacional";"Operacional";"1.4167"
"2024-05-15";"113";"Demanda de Energia / Operacional";"Operacional";"1.4167"
"2024-05-15";"6";"Demanda de Energia / Operacional";"Operacional";"0.5667"
"2024-05-15";"15";"Demanda de Energia / Operacional";"Operacional";"0.2"
"2024-05-16";"125";"Demanda de Energia / Operacional";"Operacional";"3"
"2024-05-16";"6";"Demanda de Energia / Operacional";"Operacional";"1.7167"
"2024-05-16";"35";"Demanda de Energia / Operacional";"Operacional";"2.3333"
"2024-05-16";"19";"Demanda de Energia / Operacional";"Operacional";"1"
"2024-05-16";"6";"Demanda de Energia / Operacional";"Operacional";"0.2"
"2024-05-16";"74";"Demanda de Energia / Operacional";"Operacional";"5.6167"
"2024-05-16";"47";"Demanda de Energia / Operacional";"Operacional";"2.9667"
"2024-05-16";"6";"Demanda de Energia / Operacional";"Operacional";"0.4167"
"2024-05-16";"45";"Demanda de Energia / Operacional";"Operacional";"2.2167"
"2024-05-16";"16";"Demanda de Energia / Operacional";"Operacional";"0.55"
