farm,sheet,row,motivo,raw
Karitel,PIVÔ 27,404,"sem data de inicio","27"
Karitel,PIVÔ 27,486,"sem data de inicio","27"
Karitel,PIVÔ 27,501,"sem data de inicio","27"
Karitel,PIVÔ 27,502,"sem data de inicio","27"
Karitel,PIVÔ 27,503,"sem data de inicio","27"
Karitel,PIVÔ 27,555,"sem horimetro inicial/final valido","27.A+B+C+D data=45051 h1=191.4 h2="
Karitel,PIVÔ 27,556,"sem horimetro inicial/final valido","27.A+B+C+D data=45052 h1= h2=214.4"
Karitel,PIVÔ 27,576,"data de inicio nao parseavel como serial Excel plausivel","27.A+B+C+D data=26/05/2023"
Karitel,PIVÔ 27,577,"data de inicio nao parseavel como serial Excel plausivel","27.A+B+C+D data=27/05/2023"
Karitel,PIVÔ 27,578,"data de inicio nao parseavel como serial Excel plausivel","27.A+B+C+D data=28/05/2023"
Karitel,PIVÔ 27,579,"data de inicio nao parseavel como serial Excel plausivel","27.A+B+C+D data=29/05/2023"
Karitel,PIVÔ 27,580,"data de inicio nao parseavel como serial Excel plausivel","27.A+B+C+D data=30/05/2023"
Karitel,PIVÔ 27,909,"sem data de inicio","27.A+B+C+D"
Karitel,PIVÔ 27,910,"sem data de inicio","27.A+B+C+D"
Karitel,PIVÔ 27,911,"sem data de inicio","27.A+B+C+D"
Karitel,PIVÔ 27,912,"sem data de inicio","27.A+B+C+D"
Karitel,PIVÔ 28,161,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,162,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,163,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,164,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,165,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,166,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,167,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,168,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,169,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,170,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,171,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,205,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,258,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,296,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,297,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,353,"sem data de inicio","28.A"
Karitel,PIVÔ 28,354,"sem data de inicio","28.A"
Karitel,PIVÔ 28,355,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,409,"sem data de inicio","28.A"
Karitel,PIVÔ 28,449,"sem data de inicio","28.A+B"
Karitel,PIVÔ 28,450,"sem data de inicio","28.A+B"
Karitel,PIVÔ 29,485,"sem data de inicio","29.A+B+C+D"
Karitel,PIVÔ 29,641,"sem horimetro inicial/final valido","29.A+B+C+D data=44183 h1= h2="
Karitel,PIVÔ 29,642,"sem horimetro inicial/final valido","29.A+B+C+D data=44184 h1= h2="
Karitel,PIVÔ 29,643,"sem horimetro inicial/final valido","29.A+B+C+D data=44185 h1= h2="
Karitel,PIVÔ 29,644,"sem horimetro inicial/final valido","29.A+B+C+D data=44192 h1= h2="
Karitel,PIVÔ 29,645,"sem horimetro inicial/final valido","29.A+B+C+D data=44193 h1= h2="
Karitel,PIVÔ 29,646,"sem horimetro inicial/final valido","29.A+B+C+D data=44560 h1= h2="
Karitel,PIVÔ 29,772,"data de inicio nao parseavel como serial Excel plausivel","29.C+D data=22"
Karitel,PIVÔ 29,1154,"sem horimetro inicial/final valido","29.A+B data=45054 h1= h2="
Karitel,PIVÔ 29,1156,"sem horimetro inicial/final valido","29.A+B data=45056 h1= h2=1556.8"
Karitel,PIVÔ 29,1185,"data de inicio nao parseavel como serial Excel plausivel","29.A+B data=26/05/2023"
Karitel,PIVÔ 29,1186,"data de inicio nao parseavel como serial Excel plausivel","29.C+D data=26/05/2023"
Karitel,PIVÔ 29,1187,"data de inicio nao parseavel como serial Excel plausivel","29.A+B data=27/05/2023"
Karitel,PIVÔ 29,1188,"data de inicio nao parseavel como serial Excel plausivel","29.C+D data=27/05/2023"
Karitel,PIVÔ 29,1189,"data de inicio nao parseavel como serial Excel plausivel","29.A+B data=29/05/2023"
Karitel,PIVÔ 29,1190,"data de inicio nao parseavel como serial Excel plausivel","29.C+D data=29/05/2023"
Karitel,PIVÔ 29,1191,"data de inicio nao parseavel como serial Excel plausivel","29.A+B data=29/05/2023"
Karitel,PIVÔ 29,1192,"data de inicio nao parseavel como serial Excel plausivel","29.C+D data=30/05/2023"
Karitel,PIVÔ 29,1205,"sem horimetro inicial/final valido","29.A+B+C+D data=45096 h1=1868.3 h2="
Karitel,PIVÔ 29,1206,"sem horimetro inicial/final valido","29.B+D data=45099 h1= h2=1896.1"
Karitel,PIVÔ 29,1211,"sem horimetro inicial/final valido","29.D data=45105 h1=1924.6 h2="
Karitel,PIVÔ 29,1304,"sem horimetro inicial/final valido","29.A+B+C+D data=45240 h1=2942.4 h2="
Karitel,PIVÔ 29,1385,"sem horimetro inicial/final valido","29.A+B+C data=45409 h1=20.8 h2=OK"
Karitel,PIVÔ 29,1386,"sem horimetro inicial/final valido","29.D data=45409 h1=OK h2=OK"
Karitel,PIVÔ 29,1387,"sem horimetro inicial/final valido","29.D data=45410 h1=OK h2=OK"
Karitel,PIVÔ 29,1388,"sem horimetro inicial/final valido","29.A+B+C data=45411 h1=OK h2=OK"
Karitel,PIVÔ 29,1389,"sem horimetro inicial/final valido","29.D data=45411 h1=OK h2=OK"
Karitel,PIVÔ 29,1390,"sem horimetro inicial/final valido","29.D data=45412 h1=OK h2=OK"
Karitel,PIVÔ 29,1391,"sem horimetro inicial/final valido","29.B+C data=45413 h1=OK h2=OK"
Karitel,PIVÔ 29,1392,"sem horimetro inicial/final valido","29.B+C data=45413 h1=OK h2=OK"
Karitel,PIVÔ 29,1393,"sem horimetro inicial/final valido","29.A data=45413 h1=OK h2=OK"
Karitel,PIVÔ 29,1394,"sem horimetro inicial/final valido","29.D data=45413 h1=OK h2=OK"
Karitel,PIVÔ 29,1395,"sem horimetro inicial/final valido","29.D data=45414 h1=OK h2=OK"
Karitel,PIVÔ 29,1396,"sem horimetro inicial/final valido","29.B+C data=45415 h1=OK h2=OK"
Karitel,PIVÔ 29,1397,"sem horimetro inicial/final valido","29.B+C data=45415 h1=OK h2=OK"
Karitel,PIVÔ 29,1398,"sem horimetro inicial/final valido","29.A data=45415 h1=OK h2=OK"
Karitel,PIVÔ 29,1399,"sem horimetro inicial/final valido","29.D data=45415 h1=OK h2=OK"
Karitel,PIVÔ 29,1400,"sem horimetro inicial/final valido","29.D data=45416 h1=OK h2=OK"
Karitel,PIVÔ 29,1401,"sem horimetro inicial/final valido","29.A data=45417 h1=OK h2=OK"
Karitel,PIVÔ 29,1402,"sem horimetro inicial/final valido","29.B+C+D data=45417 h1=OK h2=OK"
Karitel,PIVÔ 29,1403,"sem horimetro inicial/final valido","29.D data=45418 h1=OK h2=OK"
Karitel,PIVÔ 29,1404,"sem horimetro inicial/final valido","29.A data=45419 h1=OK h2=OK"
Karitel,PIVÔ 29,1405,"sem horimetro inicial/final valido","29.D data=45419 h1=OK h2=OK"
Karitel,PIVÔ 29,1406,"sem horimetro inicial/final valido","29.B+C data=45419 h1=OK h2=OK"
Karitel,PIVÔ 29,1407,"sem horimetro inicial/final valido","29.D data=45420 h1=OK h2=OK"
Karitel,PIVÔ 29,1408,"sem horimetro inicial/final valido","29.A+B data=45421 h1=OK h2=OK"
Karitel,PIVÔ 29,1409,"sem horimetro inicial/final valido","29.C+D data=45421 h1=OK h2=50.1"
Karitel,PIVÔ 29,1517,"sem data de inicio","29.A+B+C+D"
Karitel,PIVÔ 29,1518,"sem data de inicio","29.A+B+C+D"
Karitel,PIVÔ 29,1519,"sem data de inicio","29.A+B+C+D"
Karitel,PIVÔ 29,1520,"sem data de inicio","29.A+B+C+D"
Karitel,PIVÔ 29,1521,"sem data de inicio","29.A+B+C+D"
Karitel,PIVÔ 29,1522,"sem data de inicio","29.A+B+C+D"
Karitel,PIVÔ 29,1523,"sem data de inicio","29.A+B+C+D"
Karitel,PIVÔ 29,1524,"sem data de inicio","29.A+B+C+D"
Karitel,PIVÔ 29,1525,"sem data de inicio","29.A+B+C+D"
Karitel,PIVÔ 29,1526,"sem data de inicio","29.A+B+C+D"
Karitel,PIVÔ 29,1527,"sem data de inicio","29.A+B+C+D"
Karitel,PIVÔ 30,8,"linha de pivo sem cabecalho de bloco detectado ainda","43426"
Karitel,PIVÔ 30,9,"linha de pivo sem cabecalho de bloco detectado ainda","43433"
Karitel,PIVÔ 30,10,"linha de pivo sem cabecalho de bloco detectado ainda","43435"
Karitel,PIVÔ 30,11,"linha de pivo sem cabecalho de bloco detectado ainda","43438"
Karitel,PIVÔ 30,12,"linha de pivo sem cabecalho de bloco detectado ainda","43442"
Karitel,PIVÔ 30,13,"linha de pivo sem cabecalho de bloco detectado ainda","43446"
Karitel,PIVÔ 30,14,"linha de pivo sem cabecalho de bloco detectado ainda","43447"
Karitel,PIVÔ 30,15,"linha de pivo sem cabecalho de bloco detectado ainda","43455"
Karitel,PIVÔ 30,16,"linha de pivo sem cabecalho de bloco detectado ainda","43457"
Karitel,PIVÔ 30,17,"linha de pivo sem cabecalho de bloco detectado ainda","43458"
Karitel,PIVÔ 30,18,"linha de pivo sem cabecalho de bloco detectado ainda","43469"
Karitel,PIVÔ 30,19,"linha de pivo sem cabecalho de bloco detectado ainda","43470"
Karitel,PIVÔ 30,20,"linha de pivo sem cabecalho de bloco detectado ainda","43474"
Karitel,PIVÔ 30,21,"linha de pivo sem cabecalho de bloco detectado ainda","43475"
Karitel,PIVÔ 30,22,"linha de pivo sem cabecalho de bloco detectado ainda","43477"
Karitel,PIVÔ 30,23,"linha de pivo sem cabecalho de bloco detectado ainda","43481"
Karitel,PIVÔ 30,24,"linha de pivo sem cabecalho de bloco detectado ainda","43483"
Karitel,PIVÔ 30,25,"linha de pivo sem cabecalho de bloco detectado ainda","43484"
Karitel,PIVÔ 30,26,"linha de pivo sem cabecalho de bloco detectado ainda","43487"
Karitel,PIVÔ 30,27,"linha de pivo sem cabecalho de bloco detectado ainda","43488"
Karitel,PIVÔ 30,28,"linha de pivo sem cabecalho de bloco detectado ainda","43489"
Karitel,PIVÔ 30,29,"linha de pivo sem cabecalho de bloco detectado ainda","43491"
Karitel,PIVÔ 30,30,"linha de pivo sem cabecalho de bloco detectado ainda","43492"
Karitel,PIVÔ 30,31,"linha de pivo sem cabecalho de bloco detectado ainda","43498"
Karitel,PIVÔ 30,32,"linha de pivo sem cabecalho de bloco detectado ainda","43510"
Karitel,PIVÔ 30,33,"linha de pivo sem cabecalho de bloco detectado ainda","43511"
Karitel,PIVÔ 30,34,"linha de pivo sem cabecalho de bloco detectado ainda","43512"
Karitel,PIVÔ 30,35,"linha de pivo sem cabecalho de bloco detectado ainda","43519"
Karitel,PIVÔ 30,36,"linha de pivo sem cabecalho de bloco detectado ainda","43526"
Karitel,PIVÔ 30,37,"linha de pivo sem cabecalho de bloco detectado ainda","43529"
Karitel,PIVÔ 30,38,"linha de pivo sem cabecalho de bloco detectado ainda","43533"
Karitel,PIVÔ 30,39,"linha de pivo sem cabecalho de bloco detectado ainda","43536"
Karitel,PIVÔ 30,40,"linha de pivo sem cabecalho de bloco detectado ainda","43540"
Karitel,PIVÔ 30,204,"data de inicio nao parseavel como serial Excel plausivel","30.A+B data=25/02/220"
Karitel,PIVÔ 30,310,"sem horimetro inicial/final valido","30.A+B+C+D data=44203 h1= h2="
Karitel,PIVÔ 30,678,"sem data de inicio","30. A+B"
Karitel,PIVÔ 30,679,"sem data de inicio","30. A+B"
Karitel,PIVÔ 31,291,"data de inicio nao parseavel como serial Excel plausivel","31.A+B+C+D data=21/10/220"
Karitel,PIVÔ 31,292,"data de inicio nao parseavel como serial Excel plausivel","31.A+B+C+D data=21/10/221"
Karitel,PIVÔ 31,298,"sem data de inicio","31.A+B+C+D"
Karitel,PIVÔ 31,299,"sem data de inicio","31.A+B+C+D"
Karitel,PIVÔ 31,300,"sem data de inicio","31.A+B+C+D"
Karitel,PIVÔ 31,301,"sem data de inicio","31.A+B+C+D"
Karitel,PIVÔ 31,302,"sem data de inicio","31.A+B+C+D"
Karitel,PIVÔ 31,303,"sem data de inicio","31.A+B+C+D"
Karitel,PIVÔ 31,358,"sem data de inicio","31.A+B"
Karitel,PIVÔ 31,359,"sem data de inicio","31.A+B"
Karitel,PIVÔ 31,360,"sem data de inicio","31.A+B"
Karitel,PIVÔ 31,361,"sem data de inicio","31.A+B"
Karitel,PIVÔ 31,362,"sem data de inicio","31.A+B"
Karitel,PIVÔ 31,447,"sem data de inicio","31.A+B"
Karitel,PIVÔ 31,503,"sem data de inicio","31.A+B"
Karitel,PIVÔ 31,504,"sem data de inicio","31.A+B"
Karitel,PIVÔ 31,515,"data de inicio nao parseavel como serial Excel plausivel","31.B data=22"
Karitel,PIVÔ 31,597,"sem data de inicio","31.A+B"
Karitel,PIVÔ 31,598,"sem data de inicio","31.A"
Karitel,PIVÔ 31,611,"sem data de inicio","31.A"
Karitel,PIVÔ 31,641,"sem data de inicio","31.A"
Karitel,PIVÔ 31,642,"sem data de inicio","31.A"
Karitel,PIVÔ 31,643,"sem data de inicio","31.A"
Karitel,PIVÔ 31,688,"sem data de inicio","31.A+B"
Karitel,PIVÔ 31,689,"sem data de inicio","31.A+B"
Karitel,PIVÔ 31,706,"sem data de inicio","31.A"
Karitel,PIVÔ 31,707,"sem data de inicio","31.A"
Karitel,PIVÔ 31,708,"sem data de inicio","31.A"
Karitel,PIVÔ 31,709,"sem data de inicio","31.A"
Karitel,PIVÔ 31,750,"sem data de inicio","31.A"
Karitel,PIVÔ 31,770,"sem data de inicio","31.A"
Karitel,PIVÔ 31,771,"sem data de inicio","31.A"
Karitel,PIVÔ 31,772,"sem data de inicio","31.A"
Karitel,PIVÔ 31,773,"sem data de inicio","31.A"
Karitel,PIVÔ 32,185,"sem horimetro inicial/final valido","32.A+B data=43832 h1=644.29999999999995 h2="
Karitel,PIVÔ 32,337,"sem data de inicio","32.A+B"
Karitel,PIVÔ 32,379,"data de inicio nao parseavel como serial Excel plausivel","32.B data=21"
Karitel,PIVÔ 32,412,"sem data de inicio","32.A+B"
Karitel,PIVÔ 32,413,"sem data de inicio","32.A+B"
Karitel,PIVÔ 32,477,"sem data de inicio","32.A+B"
Karitel,PIVÔ 32,552,"sem data de inicio","32.A+B"
Karitel,PIVÔ 32,553,"sem data de inicio","32.A+B"
Karitel,PIVÔ 32,594,"data de inicio nao parseavel como serial Excel plausivel","32.A data=27/05/2023"
Karitel,PIVÔ 32,595,"data de inicio nao parseavel como serial Excel plausivel","32.A data=30/05/2023"
Karitel,PIVÔ 32,619,"sem data de inicio","32.A"
Karitel,PIVÔ 32,620,"sem data de inicio","32.A"
Karitel,PIVÔ 32,621,"sem data de inicio","32.A"
Karitel,PIVÔ 32,658,"sem data de inicio","32.A"
Karitel,PIVÔ 32,659,"sem data de inicio","32.A"
Karitel,PIVÔ 32,660,"sem data de inicio","32.A"
Karitel,PIVÔ 32,672,"sem horimetro inicial/final valido","32.A data=45505 h1= h2="
Karitel,PIVÔ 32,673,"sem data de inicio","32.A"
Karitel,PIVÔ 32,674,"sem data de inicio","32.A"
Karitel,PIVÔ 32,675,"sem data de inicio","32.A"
Karitel,PIVÔ 32,676,"sem data de inicio","32.A"
Karitel,PIVÔ 32,677,"sem data de inicio","32.A"
Karitel,PIVÔ 32,678,"sem data de inicio","32.A"
Karitel,PIVÔ 32,679,"sem data de inicio","32.A"
Karitel,PIVÔ 32,680,"sem data de inicio","32.A"
Karitel,PIVÔ 32,681,"sem data de inicio","32.A"
Karitel,PIVÔ 33,108,"sem horimetro inicial/final valido","33.A+D data=43739 h1= h2="
Karitel,PIVÔ 33,243,"data de inicio nao parseavel como serial Excel plausivel","33.A+B data=04/10/020"
Karitel,PIVÔ 33,298,"sem horimetro inicial/final valido","33.A+B+C+D data=44370 h1=440.2 h2="
Karitel,PIVÔ 33,299,"sem data de inicio","33.A+B+C+D"
Karitel,PIVÔ 33,374,"data de inicio nao parseavel como serial Excel plausivel","33.A+B data=30"
Karitel,PIVÔ 33,380,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,381,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,396,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,397,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,455,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,456,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,535,"sem horimetro inicial/final valido","33.A+B data=44904 h1=118 h2="
Karitel,PIVÔ 33,536,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,537,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,538,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,539,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,540,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,541,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,542,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,543,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,544,"sem data de inicio","33.A+B"
Karitel,PIVÔ 33,595,"sem data de inicio","33.A"
Karitel,PIVÔ 33,596,"sem data de inicio","33.A"
Karitel,PIVÔ 33,597,"sem data de inicio","33.A"
Karitel,PIVÔ 33,598,"sem data de inicio","33.A"
Karitel,PIVÔ 33,599,"sem data de inicio","33.A"
Karitel,PIVÔ 33,600,"sem data de inicio","33.A"
Karitel,PIVÔ 33,601,"sem data de inicio","33.A"
Karitel,PIVÔ 33,602,"sem data de inicio","33.A"
Karitel,PIVÔ 33,633,"sem data de inicio","33.A"
Karitel,PIVÔ 33,635,"numero de pivo fora da faixa plausivel (1-250)","2024"
Karitel,PIVÔ 33,643,"sem data de inicio","33.A"
Karitel,PIVÔ 33,644,"sem data de inicio","33.A"
Karitel,PIVÔ 33,645,"sem data de inicio","33.A"
Karitel,PIVÔ 33,646,"sem data de inicio","33.A"
Karitel,PIVÔ 33,647,"sem data de inicio","33.A"
Karitel,PIVÔ 33,648,"sem data de inicio","33.A"
Karitel,PIVÔ 33,649,"sem data de inicio","33.A"
Karitel,PIVÔ 33,650,"sem data de inicio","33.A"
Karitel,PIVÔ 33,651,"sem data de inicio","33.A"
Karitel,PIVÔ 33,652,"sem data de inicio","33.A"
Karitel,PIVÔ 34,68,"sem horimetro inicial/final valido","34.A+B data=43667 h1=302.89999999999998 h2="
Karitel,PIVÔ 34,157,"sem horimetro inicial/final valido","34.A+D data=43794 h1= h2="
Karitel,PIVÔ 34,218,"sem data de inicio","34.A+B"
Karitel,PIVÔ 34,219,"sem data de inicio","34.A+B"
Karitel,PIVÔ 34,220,"sem data de inicio","34.A+B"
Karitel,PIVÔ 34,221,"sem data de inicio","34.A+B"
Karitel,PIVÔ 34,222,"sem data de inicio","34.A+B"
Karitel,PIVÔ 34,223,"sem data de inicio","34.A+B"
Karitel,PIVÔ 34,224,"sem data de inicio","34.A+B"
Karitel,PIVÔ 34,225,"sem data de inicio","34.A+B"
Karitel,PIVÔ 34,226,"sem data de inicio","34.A+B"
Karitel,PIVÔ 34,565,"sem data de inicio","34.A"
Karitel,PIVÔ 34,566,"sem data de inicio","34.A"
Karitel,PIVÔ 34,567,"sem data de inicio","34.A"
Karitel,PIVÔ 34,568,"sem data de inicio","34.A"
Karitel,PIVÔ 34,569,"sem data de inicio","34.A"
Karitel,PIVÔ 34,570,"sem data de inicio","34.A"
Karitel,PIVÔ 34,571,"sem data de inicio","34.A"
Karitel,PIVÔ 34,572,"sem data de inicio","34.A"
Karitel,PIVÔ 34,573,"sem data de inicio","34.A"
Karitel,PIVÔ 34,574,"sem data de inicio","34.A"
Karitel,PIVÔ 34,575,"sem data de inicio","34.A"
Karitel,PIVÔ 34,576,"sem data de inicio","34.A"
Karitel,PIVÔ 34,577,"sem data de inicio","34.A"
Karitel,PIVÔ 34,612,"sem data de inicio","34.A"
Karitel,PIVÔ 34,613,"sem data de inicio","34.A"
Karitel,PIVÔ 34,614,"sem data de inicio","34.A"
Karitel,PIVÔ 34,616,"numero de pivo fora da faixa plausivel (1-250)","2024"
Karitel,PIVÔ 34,623,"sem data de inicio","34.A"
Karitel,PIVÔ 34,624,"sem data de inicio","34.A"
Karitel,PIVÔ 34,625,"sem data de inicio","34.A"
Karitel,PIVÔ 34,626,"sem data de inicio","34.A"
Karitel,PIVÔ 34,627,"sem data de inicio","34.A"
Karitel,PIVÔ 34,628,"sem data de inicio","34.A"
Karitel,PIVÔ 34,629,"sem data de inicio","34.A"
Karitel,PIVÔ 34,630,"sem data de inicio","34.A"
Karitel,PIVÔ 34,631,"sem data de inicio","34.A"
Karitel,PIVÔ 34,632,"sem data de inicio","34.A"
Karitel,PIVÔ 34,633,"sem data de inicio","34.A"
Karitel,PIVÔ 34,634,"sem data de inicio","34.A"
Karitel,PIVÔ 34,635,"sem data de inicio","34.A"
Karitel,PIVÔ 34,636,"sem data de inicio","34.A"
Karitel,PIVÔ 34,637,"sem data de inicio","34.A"
Karitel,PIVÔ 34,638,"sem data de inicio","34.A"
Karitel,PIVÔ 34,639,"sem data de inicio","34.A"
Karitel,PIVÔ 35,173,"sem horimetro inicial/final valido","35.A+B+C+D data=43937 h1= h2="
Karitel,PIVÔ 35,214,"data de inicio nao parseavel como serial Excel plausivel","35.A+B+C+D data=24/08/200"
Karitel,PIVÔ 35,219,"sem horimetro inicial/final valido","35.A+B data=44074 h1=459 h2="
Karitel,PIVÔ 35,394,"sem data de inicio","35.A+B"
Karitel,PIVÔ 35,421,"sem data de inicio","35.A+B"
Karitel,PIVÔ 35,497,"sem data de inicio","35.A+B+C+D"
Karitel,PIVÔ 35,498,"sem data de inicio","35.A+B+C+D"
Karitel,PIVÔ 35,499,"sem data de inicio","35.A+B+C+D"
Karitel,PIVÔ 35,517,"data de inicio nao parseavel como serial Excel plausivel","35.A+B+C+D data=15"
Karitel,PIVÔ 35,536,"sem data de inicio","35.A+B+C+D"
Karitel,PIVÔ 35,565,"sem data de inicio","35.A+B+C+D"
Karitel,PIVÔ 35,581,"sem data de inicio","35.A"
Karitel,PIVÔ 35,661,"sem data de inicio","35.A+B+C+D"
Karitel,PIVÔ 35,688,"sem data de inicio","35.A"
Karitel,PIVÔ 35,689,"sem data de inicio","35.A"
Karitel,PIVÔ 35,690,"sem data de inicio","35.A"
Karitel,PIVÔ 35,691,"sem data de inicio","35.A"
Karitel,PIVÔ 35,692,"sem data de inicio","35.A"
Karitel,PIVÔ 35,750,"sem data de inicio","35.A"
Karitel,PIVÔ 35,751,"sem data de inicio","35.A"
Karitel,PIVÔ 35,752,"sem data de inicio","35.A"
Karitel,PIVÔ 35,753,"sem data de inicio","35.A"
Karitel,PIVÔ 35,826,"sem data de inicio","35.A+B+C+D"
Karitel,PIVÔ 35,827,"sem data de inicio","35.A+B+C+D"
Karitel,PIVÔ 35,828,"sem data de inicio","35.A+B+C+D"
Karitel,PIVÔ 35,829,"sem data de inicio","35.A+B+C+D"
Karitel,PIVÔ 35,830,"sem data de inicio","35.A+B+C+D"
Karitel,PIVÔ 36,282,"sem horimetro inicial/final valido","36.A+B data=44184 h1=304.60000000000002 h2="
Karitel,PIVÔ 36,283,"sem horimetro inicial/final valido","36.A+B data=44558 h1= h2="
Karitel,PIVÔ 36,294,"sem data de inicio","36.A+B"
Karitel,PIVÔ 36,356,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,391,"sem data de inicio","36.A+B"
Karitel,PIVÔ 36,421,"sem data de inicio","36.A+B"
Karitel,PIVÔ 36,499,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,500,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,531,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,567,"sem data de inicio","36.A"
Karitel,PIVÔ 36,647,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,648,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,649,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,650,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,651,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,672,"sem data de inicio","36.A"
Karitel,PIVÔ 36,673,"sem data de inicio","36.A"
Karitel,PIVÔ 36,675,"sem data de inicio","36.A"
Karitel,PIVÔ 36,731,"sem data de inicio","36.A"
Karitel,PIVÔ 36,732,"sem data de inicio","36.A"
Karitel,PIVÔ 36,733,"sem data de inicio","36.A"
Karitel,PIVÔ 36,799,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,800,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,801,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,802,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,803,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,804,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 36,805,"sem data de inicio","36.A+B+C+D"
Karitel,PIVÔ 37,212,"sem horimetro inicial/final valido","37.A+B data=44085 h1=911 h2="
Karitel,PIVÔ 37,213,"sem horimetro inicial/final valido","37.A+B data=44086 h1= h2="
Karitel,PIVÔ 37,247,"sem horimetro inicial/final valido","37.A+B data=44185 h1= h2="
Karitel,PIVÔ 37,248,"sem horimetro inicial/final valido","37.A+B data=44193 h1= h2="
Karitel,PIVÔ 37,249,"sem horimetro inicial/final valido","37.A+B data=44195 h1= h2="
Karitel,PIVÔ 37,256,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,257,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,258,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,259,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,308,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,346,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,347,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,375,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,376,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,452,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,491,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,527,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,528,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,529,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,538,"sem horimetro inicial/final valido","37.A+B data=45012 h1= h2="
Karitel,PIVÔ 37,539,"sem horimetro inicial/final valido","37.A+B data=45013 h1= h2="
Karitel,PIVÔ 37,540,"sem horimetro inicial/final valido","37.A+B data=45014 h1= h2="
Karitel,PIVÔ 37,541,"sem horimetro inicial/final valido","37.A+B data=45015 h1= h2="
Karitel,PIVÔ 37,542,"sem horimetro inicial/final valido","37.A+B data=45016 h1= h2="
Karitel,PIVÔ 37,543,"sem horimetro inicial/final valido","37.A+B data=45017 h1= h2="
Karitel,PIVÔ 37,544,"sem horimetro inicial/final valido","37.A+B data=45018 h1= h2="
Karitel,PIVÔ 37,545,"sem horimetro inicial/final valido","37.A+B data=45019 h1= h2="
Karitel,PIVÔ 37,546,"sem horimetro inicial/final valido","37.A+B data=45023 h1= h2="
Karitel,PIVÔ 37,547,"sem horimetro inicial/final valido","37.A+B data=45024 h1= h2="
Karitel,PIVÔ 37,548,"sem horimetro inicial/final valido","37.A+B data=45025 h1= h2="
Karitel,PIVÔ 37,549,"sem horimetro inicial/final valido","37.A+B data=45027 h1= h2="
